   27.00   45.00      -23.82724
   27.00   46.50      -27.48693
   27.00   48.00      -30.86294
   27.00   49.50      -33.17155
   27.00   51.00      -34.62684
   27.00   52.50      -36.00428
   27.00   54.00      -37.62020
   27.00   55.50      -39.22187
   27.00   57.00      -40.23261
   27.00   58.50      -40.59921
   27.00   60.00      -40.68098
   27.00   61.50      -41.11433
   27.00   63.00      -42.00325
   27.00   64.50      -42.66607
   27.00   66.00      -42.63017
   27.00   67.50      -41.97171
   27.00   69.00      -40.75283
   27.00   70.50      -38.83855
   27.00   72.00      -35.91471
   27.00   73.50      -30.03435
 
   28.50    0.00      -23.52798
   28.50    1.50      -29.49844
   28.50    3.00      -34.71426
   28.50    4.50      -40.14651
   28.50    6.00      -45.72845
   28.50    7.50      -51.17752
   28.50    9.00      -56.14680
   28.50   10.50      -60.30565
   28.50   12.00      -63.42909
   28.50   13.50      -65.54291
   28.50   15.00      -66.96798
   28.50   16.50      -68.18528
   28.50   18.00      -69.60107
   28.50   19.50      -71.12396
   28.50   21.00      -72.23756
   28.50   22.50      -72.38985
   28.50   24.00      -71.12793
   28.50   25.50      -68.09697
   28.50   27.00      -63.30051
   28.50   28.50      -57.29673
   28.50   30.00      -50.51063
   28.50   31.50      -43.02848
   28.50   33.00      -35.20248
   28.50   34.50      -25.42866
   28.50   36.00      -14.04412
   28.50   37.50      -13.31968
   28.50   39.00      -12.66125
   28.50   40.50      -10.00106
   28.50   42.00       -8.25504
   28.50   43.50       -8.20724
   28.50   45.00      -10.98461
   28.50   46.50      -16.63837
   28.50   48.00      -21.51653
   28.50   49.50      -24.48687
   28.50   51.00      -25.55190
   28.50   52.50      -26.05685
   28.50   54.00      -27.00840
   28.50   55.50      -28.55052
   28.50   57.00      -29.95998
   28.50   58.50      -30.74824
   28.50   60.00      -30.97040
   28.50   61.50      -31.99750
   28.50   63.00      -34.49456
   28.50   64.50      -37.03797
   28.50   66.00      -38.63327
   28.50   67.50      -39.32297
   28.50   69.00      -38.94760
   28.50   70.50      -37.48571
   28.50   72.00      -34.81973
   28.50   73.50      -29.19019
 
   30.00    0.00      -23.43004
   30.00    1.50      -29.38044
   30.00    3.00      -34.60173
   30.00    4.50      -40.07068
   30.00    6.00      -45.76256
   30.00    7.50      -51.43501
   30.00    9.00      -56.73396
   30.00   10.50      -61.26354
   30.00   12.00      -64.66294
   30.00   13.50      -66.75920
   30.00   15.00      -67.72356
   30.00   16.50      -68.07673
   30.00   18.00      -68.39326
   30.00   19.50      -68.74883
   30.00   21.00      -68.70312
   30.00   22.50      -67.69578
   30.00   24.00      -65.21879
   30.00   25.50      -60.86027
   30.00   27.00      -54.80226
   30.00   28.50      -48.31153
   30.00   30.00      -41.92133
   30.00   31.50      -34.56668
   30.00   33.00      -25.98464
   30.00   34.50      -12.22379
   30.00   36.00       -7.36309
   30.00   37.50       -6.12438
   30.00   39.00       -5.35432
   30.00   40.50       -4.79432
   30.00   42.00       -4.47204
   30.00   43.50       -4.39440
   30.00   45.00       -4.60723
   30.00   46.50       -6.65136
   30.00   48.00      -12.02982
   30.00   49.50      -15.45530
   30.00   51.00      -16.22823
   30.00   52.50      -15.85311
   30.00   54.00      -15.81051
   30.00   55.50      -16.77938
   30.00   57.00      -18.01728
   30.00   58.50      -18.73830
   30.00   60.00      -18.98925
   30.00   61.50      -20.78160
   30.00   63.00      -24.93154
   30.00   64.50      -29.59079
   30.00   66.00      -33.42246
   30.00   67.50      -35.77152
   30.00   69.00      -36.23797
   30.00   70.50      -35.21765
   30.00   72.00      -32.93427
   30.00   73.50      -27.81400
 
   31.50    0.00      -23.03406
   31.50    1.50      -28.85164
   31.50    3.00      -33.98158
   31.50    4.50      -39.39945
   31.50    6.00      -45.12653
   31.50    7.50      -50.94054
   31.50    9.00      -56.42820
   31.50   10.50      -61.09454
   31.50   12.00      -64.49404
   31.50   13.50      -66.36400
   31.50   15.00      -66.78141
   31.50   16.50      -66.24297
   31.50   18.00      -65.41448
   31.50   19.50      -64.52562
   31.50   21.00      -63.21055
   31.50   22.50      -60.86797
   31.50   24.00      -56.91399
   31.50   25.50      -51.06636
   31.50   27.00      -44.05853
   31.50   28.50      -37.48153
   31.50   30.00      -32.13670
   31.50   31.50      -26.71542
   31.50   33.00      -20.07780
   31.50   34.50       -8.45591
   31.50   36.00       -5.25121
   31.50   37.50       -4.42952
   31.50   39.00       -3.91762
   31.50   40.50       -3.57632
   31.50   42.00       -3.36839
   31.50   43.50       -3.28092
   31.50   45.00       -3.31093
   31.50   46.50       -3.47763
   31.50   48.00       -3.84329
   31.50   49.50       -6.76387
   31.50   51.00       -7.11640
   31.50   52.50       -5.99531
   31.50   54.00       -6.07175
   31.50   55.50       -6.27283
   31.50   57.00       -6.50150
   31.50   58.50       -6.69452
   31.50   60.00       -5.58178
   31.50   61.50       -8.12708
   31.50   63.00      -13.18275
   31.50   64.50      -20.86495
   31.50   66.00      -28.09896
   31.50   67.50      -31.78174
   31.50   69.00      -32.75307
   31.50   70.50      -31.98948
   31.50   72.00      -30.23974
   31.50   73.50      -25.89515
 
   33.00    0.00      -22.43180
   33.00    1.50      -28.03120
   33.00    3.00      -32.96462
   33.00    4.50      -38.18985
   33.00    6.00      -43.79129
   33.00    7.50      -49.58647
   33.00    9.00      -55.07147
   33.00   10.50      -59.60311
   33.00   12.00      -62.70244
   33.00   13.50      -64.13481
   33.00   15.00      -63.90292
   33.00   16.50      -62.36920
   33.00   18.00      -60.24820
   33.00   19.50      -58.05072
   33.00   21.00      -55.51022
   33.00   22.50      -51.87435
   33.00   24.00      -46.33542
   33.00   25.50      -38.69953
   33.00   27.00      -31.52307
   33.00   28.50      -25.87985
   33.00   30.00      -22.14201
   33.00   31.50      -18.98829
   33.00   33.00      -14.64070
   33.00   34.50       -8.32949
   33.00   36.00       -5.39726
   33.00   37.50       -3.45462
   33.00   39.00       -3.08487
   33.00   40.50       -2.83830
   33.00   42.00       -2.67955
   33.00   43.50       -2.59413
   33.00   45.00       -2.57313
   33.00   46.50       -2.60935
   33.00   48.00       -2.69396
   33.00   49.50       -2.81093
   33.00   51.00       -2.90614
   33.00   52.50       -2.97336
   33.00   54.00       -3.04767
   33.00   55.50       -3.13020
   33.00   57.00       -3.21962
   33.00   58.50       -3.32654
   33.00   60.00       -3.50145
   33.00   61.50       -3.91498
   33.00   63.00       -6.43788
   33.00   64.50      -13.96079
   33.00   66.00      -24.53636
   33.00   67.50      -28.57259
   33.00   69.00      -29.39659
   33.00   70.50      -28.71694
   33.00   72.00      -27.31149
   33.00   73.50      -23.65869
 
   34.50    0.00      -21.69927
   34.50    1.50      -27.04828
   34.50    3.00      -31.70957
   34.50    4.50      -36.61018
   34.50    6.00      -41.88635
   34.50    7.50      -47.42748
   34.50    9.00      -52.67489
   34.50   10.50      -56.83013
   34.50   12.00      -59.42283
   34.50   13.50      -60.27730
   34.50   15.00      -59.28558
   34.50   16.50      -56.57408
   34.50   18.00      -52.89091
   34.50   19.50      -49.27575
   34.50   21.00      -45.68998
   34.50   22.50      -41.19135
   34.50   24.00      -34.80101
   34.50   25.50      -26.01709
   34.50   27.00      -18.35336
   34.50   28.50      -14.12488
   34.50   30.00      -12.22447
   34.50   31.50      -10.98552
   34.50   33.00       -9.01195
   34.50   34.50       -6.29439
   34.50   36.00       -4.54299
   34.50   37.50       -2.78235
   34.50   39.00       -2.51043
   34.50   40.50       -2.32341
   34.50   42.00       -2.19632
   34.50   43.50       -2.11775
   34.50   45.00       -2.07972
   34.50   46.50       -2.07498
   34.50   48.00       -2.09531
   34.50   49.50       -2.13063
   34.50   51.00       -2.17093
   34.50   52.50       -2.21171
   34.50   54.00       -2.25406
   34.50   55.50       -2.30088
   34.50   57.00       -2.35889
   34.50   58.50       -2.44818
   34.50   60.00       -2.63423
   34.50   61.50       -3.17502
   34.50   63.00       -9.26453
   34.50   64.50      -17.49638
   34.50   66.00      -23.93227
   34.50   67.50      -26.04407
   34.50   69.00      -25.91493
   34.50   70.50      -25.14930
   34.50   72.00      -24.05252
   34.50   73.50      -21.01366
 
   36.00    0.00      -20.81968
   36.00    1.50      -25.91505
   36.00    3.00      -30.30736
   36.00    4.50      -34.85475
   36.00    6.00      -39.69742
   36.00    7.50      -44.73958
   36.00    9.00      -49.41510
   36.00   10.50      -52.88953
   36.00   12.00      -54.76883
   36.00   13.50      -54.93862
   36.00   15.00      -53.16444
   36.00   16.50      -49.27658
   36.00   18.00      -43.95397
   36.00   19.50      -38.82236
   36.00   21.00      -34.37184
   36.00   22.50      -29.58853
   36.00   24.00      -23.35862
   36.00   25.50      -15.14945
   36.00   27.00       -7.09598
   36.00   28.50       -5.65283
   36.00   30.00       -4.74178
   36.00   31.50       -4.04072
   36.00   33.00       -3.43763
   36.00   34.50       -2.93172
   36.00   36.00       -2.55449
   36.00   37.50       -2.28114
   36.00   39.00       -2.08333
   36.00   40.50       -1.93894
   36.00   42.00       -1.83568
   36.00   43.50       -1.76582
   36.00   45.00       -1.72347
   36.00   46.50       -1.70329
   36.00   48.00       -1.69994
   36.00   49.50       -1.70809
   36.00   51.00       -1.72315
   36.00   52.50       -1.74242
   36.00   54.00       -1.76566
   36.00   55.50       -1.79577
   36.00   57.00       -1.84281
   36.00   58.50       -1.93947
   36.00   60.00       -2.22741
   36.00   61.50       -7.38744
   36.00   63.00      -13.55439
   36.00   64.50      -19.13697
   36.00   66.00      -22.02614
   36.00   67.50      -22.00637
   36.00   69.00      -20.81073
   36.00   70.50      -20.08094
   36.00   72.00      -19.59447
   36.00   73.50      -17.35502
 
   37.50    0.00      -19.67445
   37.50    1.50      -24.49251
   37.50    3.00      -28.62374
   37.50    4.50      -32.80918
   37.50    6.00      -37.16842
   37.50    7.50      -41.54562
   37.50    9.00      -45.28912
   37.50   10.50      -47.70149
   37.50   12.00      -48.56487
   37.50   13.50      -47.90801
   37.50   15.00      -45.47113
   37.50   16.50      -40.76918
   37.50   18.00      -34.18594
   37.50   19.50      -27.77993
   37.50   21.00      -22.59840
   37.50   22.50      -17.78132
   37.50   24.00      -12.30568
   37.50   25.50       -5.91327
   37.50   27.00       -4.71469
   37.50   28.50       -3.97758
   37.50   30.00       -3.43261
   37.50   31.50       -2.99469
   37.50   33.00       -2.63163
   37.50   34.50       -2.33179
   37.50   36.00       -2.09034
   37.50   37.50       -1.90026
   37.50   39.00       -1.75283
   37.50   40.50       -1.64009
   37.50   42.00       -1.55574
   37.50   43.50       -1.49490
   37.50   45.00       -1.45348
   37.50   46.50       -1.42781
   37.50   48.00       -1.41438
   37.50   49.50       -1.41000
   37.50   51.00       -1.41205
   37.50   52.50       -1.41899
   37.50   54.00       -1.43108
   37.50   55.50       -1.45259
   37.50   57.00       -1.50106
   37.50   58.50       -2.97033
   37.50   60.00       -4.81144
   37.50   61.50       -9.36063
   37.50   63.00      -14.13643
   37.50   64.50      -17.48532
   37.50   66.00      -18.00901
   37.50   67.50      -15.61152
   37.50   69.00      -12.94083
   37.50   70.50      -12.33203
   37.50   72.00      -12.71070
   37.50   73.50      -11.84792
 
   39.00    0.00      -18.04375
   39.00    1.50      -22.47037
   39.00    3.00      -26.24853
   39.00    4.50      -29.90707
   39.00    6.00      -33.49175
   39.00    7.50      -36.94809
   39.00    9.00      -39.69193
   39.00   10.50      -40.83946
   39.00   12.00      -40.35983
   39.00   13.50      -38.62280
   39.00   15.00      -35.72294
   39.00   16.50      -30.93174
   39.00   18.00      -24.09928
   39.00   19.50      -17.00360
   39.00   21.00      -11.05079
   39.00   22.50       -5.88716
   39.00   24.00       -4.78770
   39.00   25.50       -3.99963
   39.00   27.00       -3.43788
   39.00   28.50       -3.00624
   39.00   30.00       -2.65667
   39.00   31.50       -2.36542
   39.00   33.00       -2.11995
   39.00   34.50       -1.91372
   39.00   36.00       -1.74265
   39.00   37.50       -1.60296
   39.00   39.00       -1.49060
   39.00   40.50       -1.40162
   39.00   42.00       -1.33251
   39.00   43.50       -1.28017
   39.00   45.00       -1.24186
   39.00   46.50       -1.21508
   39.00   48.00       -1.19751
   39.00   49.50       -1.18709
   39.00   51.00       -1.18219
   39.00   52.50       -1.18195
   39.00   54.00       -1.18701
   39.00   55.50       -1.20487
   39.00   57.00       -2.59593
   39.00   58.50       -2.72058
   39.00   60.00       -5.29570
   39.00   61.50       -8.94979
   39.00   63.00      -12.35713
   39.00   64.50      -14.16208
   39.00   66.00      -13.24350
   39.00   67.50       -9.12534
   39.00   69.00       -2.54019
   39.00   70.50       -2.19647
   39.00   72.00       -3.51823
   39.00   73.50       -4.24396
 
   40.50    0.00      -15.31644
   40.50    1.50      -18.92021
   40.50    3.00      -21.97401
   40.50    4.50      -24.76261
   40.50    6.00      -27.25072
   40.50    7.50      -29.52806
   40.50    9.00      -31.12640
   40.50   10.50      -31.19627
   40.50   12.00      -29.54255
   40.50   13.50      -26.57460
   40.50   15.00      -23.50855
   40.50   16.50      -19.15416
   40.50   18.00      -12.78834
   40.50   19.50       -7.05016
   40.50   21.00       -4.53460
   40.50   22.50       -3.84018
   40.50   24.00       -3.34863
   40.50   25.50       -2.95462
   40.50   27.00       -2.62793
   40.50   28.50       -2.35322
   40.50   30.00       -2.11917
   40.50   31.50       -1.91807
   40.50   33.00       -1.74498
   40.50   34.50       -1.59671
   40.50   36.00       -1.47097
   40.50   37.50       -1.36567
   40.50   39.00       -1.27866
   40.50   40.50       -1.20779
   40.50   42.00       -1.15097
   40.50   43.50       -1.10627
   40.50   45.00       -1.07184
   40.50   46.50       -1.04600
   40.50   48.00       -1.02716
   40.50   49.50       -1.01397
   40.50   51.00       -1.00536
   40.50   52.50       -1.00081
   40.50   54.00       -1.00081
   40.50   55.50       -1.00874
   40.50   57.00       -1.03829
   40.50   58.50       -2.46398
   40.50   60.00       -3.73514
   40.50   61.50       -6.67582
   40.50   63.00       -9.02453
   40.50   64.50       -9.85911
   40.50   66.00       -8.15732
   40.50   67.50       -3.13882
   40.50   69.00       -1.36285
   40.50   70.50       -1.20238
   40.50   72.00       -1.09222
   40.50   73.50       -0.96591
 
